id,name,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
3637,b'gAAAAABl4lkM_tSdXZxhfUFwGzuE0EKuB-LoYB61xv3NzS_KClMINbHprWHqtaNxHQj-qBgmQZAcRN_gBbuIHhxgOMOKiP4bpA==',2018-04-11,shot,gun,b'gAAAAABl4lkMlAiWBtt0T8Urj3KMiyVdBhds9YjqsFSBMsEk21Wzo7WcE2TkO1QAkCRYT8seKgpoGDW_3kMYGgTpnA2JgzZgWQ==',M,W,Winn Parish,LA,False,attack,Not fleeing,False,b'gAAAAABl4lkNzMOOR8a4q8vsV1vX7qo3Z9M7BhPhkJhM186UldWxlS7xZ7sxUApuIo9KxRWw5jRZPOJn1btS39XoP23I_1J7RA==',b'gAAAAABl4lkN9p5CKQEl4NNcvzYhaFHEzcUGIYTGRwwc2hv8vKwAUswdOAgm41jSN4la5pjlwzqkTE035_ceRIcyyHTc_hvk1A==',True
3608,b'gAAAAABl4lkMVs-G0pr8raO3iQJtG8IFrZbDg0azVyYGWOjUMV9oVFZPte3pR4bhDMqrnC7tMkhT54yW3vtrUt92Yb8AMFww_Q==',2018-04-12,shot,gun,b'gAAAAABl4lkM7TimuMrsf9NcR4OhuSC0A2xG0aD4X7T9WUfibWL2ivlclA-QUO_71Q253xC49bjOZL_klY7ToRYwyFI7CQUmsg==',M,B,Atlanta,GA,True,attack,Not fleeing,False,b'gAAAAABl4lkNEGHzB8OBXFZeTuCiteJXzZ9uuS20P1PhGUgo8N_zUOgEJz8FOTz9F9XuF25o8JZJ6eKQrdy5PNrZTfj4zMwXpw==',b'gAAAAABl4lkN3_6Fj4lQqHYTnfIjMA0hX1SPy4OY3667Gs-8VXA7BSe0I0i_ZgznYqLfGohNYsNGh1Gq1Wto6QSSKyCNfVCkBg==',True
3609,b'gAAAAABl4lkMPAzptrymHT2q9RxsSJsJTtJBKQ2HjKZwk2dlaZGsC7xGy8er7fNbLQOgl0mxTw-nduMnUX_CJC3fWs7ryswj6A==',2018-04-12,shot,gun,b'gAAAAABl4lkMlDCvy_lgmQNsGw0GVXsxbOCeCwfj5xscH_Ml3q3t3Xqev7m3NlWRWTaWtmI9dXB9RcaEz3CUMBwm59bLMeUs1Q==',M,W,Lake Elmo,MN,True,other,Not fleeing,False,b'gAAAAABl4lkNEesX-rJWViXOso2ifp_SVGctzaRtBykty8U45JQYSWCtqo-8InNIVFbyVp1o9JEuoTiZo5u2o8URaRPGMcIoWQ==',b'gAAAAABl4lkNykr28RfvFIY3sYbmr4yP_TYrpIstSbje07kY7BbQEc7J9hiBgebUEF999I0KluEP2YBESDMk5dkDKj-_Ilk6aA==',True
3610,b'gAAAAABl4lkMqVqU3t01kjHzc8D_HeRHQ5i4yWC95ZCpjx--lI3sjvIh8IebI5wRZgtBiQVh4mJmq4Q112CbvmtMUvOTi5UemA==',2018-04-12,shot,knife,b'gAAAAABl4lkMkYXdI-_dBLfuOw9TPFbsP1vJ973I6tNiKhAsdAsPMQs7OnHKVJ9jv7ysaPZsNMcWOqWF0t0kbMrkhFgE4RuXAQ==',M,B,Helena-West Helena,AR,False,attack,Not fleeing,False,b'gAAAAABl4lkNuXYtgtEV9VZ6J5oKW-PCdOattIy5ema74m0915u9jtItSqB5fgv6pCTElWw7xSjg_og6J9sRE0qBcp2ciUtD1A==',b'gAAAAABl4lkNr-WU22AHzRxDdJ4xI7gDb2Qdyj_NEB5ZZPY2qlNZl4Yzov1v9bDPtVYhNSTJxldqpuHsgjeNMbYFzPU78CRS3g==',True
3611,b'gAAAAABl4lkMugCyoOl0LxD7oxfvZ-NqubOYZ_UQC4AssNnGzZuuwRrokfh_JWKtRdDUvHvDUwnMTfc8DQEax4KweKns_XlScA==',2018-04-12,shot,gun,b'gAAAAABl4lkMJAPK93m3QDV2h3dRW8OhfOUQg3rn19xGk4UCGog-61MCOM4tKtBg7nbgcz9w-4noZAA0Kmhw5J5YjLNYZ84kyQ==',M,B,Washington,PA,False,attack,Other,False,b'gAAAAABl4lkNJ7ACXhmDkR7Y4pka1VkVSzwOkkHGi1k6Afj4ma0RUTS82CEspS7FfghlehLxkB4PBglUAUC5sMb0MZjlH2sZfA==',b'gAAAAABl4lkNHNsJ-i1JK-8XWFUfnybT1Bd2YSZuFtgXG58WCUAvWeGKDRvAP9YDQATgP7eZ7i4bvaEXB5vqf8n981UP-rf5UQ==',True
3614,b'gAAAAABl4lkMS4JWfwtNpcNKwvk6gD392kgc1P6tXqzVi4_-koURW1DmrsWp8s_L8M_G-kSHFQQaoNd93lZbCzgtNDLF167Zfg==',2018-04-12,shot,glass shard,b'gAAAAABl4lkMe0zV4v_L684Xm9bIWsw8PF56DXATicpYrUJp0fS7x9V9J9govg7MqVvVQ-PKMX8-JGFcOTtEj3BqfBeHUNVQrw==',M,,Trinidad,CO,False,other,Not fleeing,False,b'gAAAAABl4lkN2Ivu0Y-4pF74B7pwwERzXqgZNY3GG1oVvW9n5Hz9xiZewC1vwEchhW6rRFUY-wDbCenJn74IYqtqjIMLCbDxbw==',b'gAAAAABl4lkNGr8eBHth95rjoYMmSaOVMQfr7a1h23kKZxMltoTBFeZ3rPEaRQz2tmHntyAKKakc3w0kapEKAvChkxNZXkf_Og==',True
3612,b'gAAAAABl4lkMwJIOW_uNjbA1buy2SDy8wuNbNCAixBXR_gbBrMo349LArdiO_BXACmjLRoG_JendsVmya3q94nre0Vp8I_C3IA-jXyyusMLPklqRd4g2ym0=',2018-04-13,shot,knife,b'gAAAAABl4lkMX9HAUHuh5WoumMvLbyOpBXOQuF0naWmJjdpkRlVOOPEbQ4g4R48N2Dj63xhSF3EUV6w8qjdmxEoaYqkflmI8GQ==',M,W,Waco,TX,False,other,Not fleeing,False,b'gAAAAABl4lkNRW-GvwYjOHxj1rDWhzq4SYtfCZu89i1ZOikzJ_foTptzuLiaeJmFRRTib2gMBG_WiKyg62xPGQ1xwSNcL5qOeg==',b'gAAAAABl4lkNPkS1c0TuXOQAIM4LlomPHjJneeDTF-FXmzm2OaFX4J9t0qmoU7qNXTsWSay0xj7evcLldc45ycL2vb71tk5ufw==',True
3621,b'gAAAAABl4lkMI90Hjh8eyhuXRsOlbaTSSaDLWIjsMkWUw9_6XycsUbfdgkGzKsSENlYEiaCO_02s5eKqZmtAuFCCzHvpIFg92dAdu_CLUeQhZOAxY6BYlhM=',2018-04-13,shot,gun,b'gAAAAABl4lkMm6dauWrfg96rbPXTetiIOAAKOT_yDRI7dVimVsV3G4VgfTgaQlN1OAiTdkw4FugqatC9OJSPVyVYpO1rDFzQbQ==',M,W,Thornton,CO,False,other,Car,False,b'gAAAAABl4lkNgPuwovDfgiMim19aHVRLjFFUaDRkNuMzqebuPQTg8pmRV-AY-ywQJZu3mxicU3i7ccsmYmtHCylj9FCS94xtOA==',b'gAAAAABl4lkNiQtYoHeFpi4iP0iVy9gYCazzz4354B_SdFXFt8w5z0Ssk4T7aWS4-_tuaLrCMAmlFCnOVIPvERZXxFV8svCTMQ==',True
3617,b'gAAAAABl4lkMEPjjFIMP_iUYQVYeyRNVl7X75S7Pff2zHsXf7wsII9Ffjfj6ttNaHqrP5trJtHKYhHbZAEQr-u-lAtybKLMUAw==',2018-04-14,shot,gun,b'gAAAAABl4lkMumsWetNrol3Wy2NgQrqHlL0H0vXIHNb6CjBYMHuFZO-1ndK2BtU5SdInS6ndcAOXp-Tfna09jAg_DuRU27fVrQ==',M,H,Millville,NJ,False,other,Car,False,b'gAAAAABl4lkNeUKSmcd4xc9EPLiR4AI-b8lVEBHqBYpPWAqERHvAp8b2HD65I5m77wXWrrHTwA8gVbhzx9vuk71oZWW_FF0tuA==',b'gAAAAABl4lkNw7C1a2W7KHU6Pq7iA7VLRh74hnEIGno-ynLzrh7fJuVROR0K2W5jBnnYcA8C4H0E9HdZqUqg-DtKgkbEtaGkqA==',True
3618,b'gAAAAABl4lkMnTXt5C8_6qJHEANxmRTidlP4mNPX9bMEQqx-U2T0QYoS5pwSKt5b9KTHk4nrwwSAeS6s1kVGJpWxX2Wd4lSw9Ecw4mm_-_KIrz8NtVauOn8=',2018-04-14,shot,gun,b'gAAAAABl4lkMh7JF8bhrZqaC4IMEgot8CUly5dHOLPVMm_1lXon1MoCY0Sb7__F2HE6sYroeHwtdknWT2ZzoTWSFVZIhflcxsw==',M,B,Phoenix,AZ,False,attack,Other,False,b'gAAAAABl4lkNbC-dWSqgxWanFfCln0sgmdK4NssnTzMa7cVT-hDkPyLecfdHv6LNaPlDmahVS9qLz6cQlPNafhFU9RATqZfX2Q==',b'gAAAAABl4lkNQmYotvXu6T6dQSIdbsjQIMTTAq9o4tptXZK5fHWOrrhhk1CItSKYmrcjshsuwQoJw1c1j5wiUCt64rgYY4L57Q==',True
3619,b'gAAAAABl4lkMA_FIx11MK7sBXK87oedBtqmbdvq71dMtiDNnvdj0a4xYoRisdhbrubPBVk7MDvlEWOGIOkmi_gXLUAS0Cx4XMA==',2018-04-14,shot,vehicle,b'gAAAAABl4lkMGYlXBHPNCen01SzVRB5jS92AM027r_g0y5lBJV72la3yjuVnBMSAej463mJ7FZz_07jO48ZgiFlBVBBLlDSv1w==',M,W,Carrollton,GA,False,attack,Not fleeing,False,b'gAAAAABl4lkNHc94YaIegQa7jAMnVLq5WXGVbHcvQVB-P0j9XQos_NCOTYW5iXMH_v-ryeG8GjaQmOBX2YSUxizDyZYQPL_UTw==',b'gAAAAABl4lkNuGtA9Q48gs721D1TcfpdmsskCmXlJzmpdHSV1mQr4j7R8oKPPCZTnCwWu5lVQ3Le7uVY0hYRON7WudosalF_eQ==',True
3620,b'gAAAAABl4lkMze_ojv16ERfGU5twcW3r3H3UqMPCwljbB7L4QBzMOeH-JuqUNGp1RQJI24RW96IP60P54QZyn7-Vk7AHfRuGNg==',2018-04-14,shot,gun,b'gAAAAABl4lkMWWAzzzJ7SI-28aZwCY-cXDSQowtvqt2F7Jl4OCnCj9N2ELoZppM7zeWExsMfm8WqQIbbGLvLBeyti7HkwlckGQ==',M,H,Phoenix,AZ,False,attack,Not fleeing,False,b'gAAAAABl4lkNR5YG89KHlF3f34Bq8UZMmIouhRJ_iRSGVfgAkmqmXA9H6leIVWMXfB3iXdmuRnYtBd-RKXmqwJ3A_vkmh7L_nw==',b'gAAAAABl4lkNDn5rCxNqcl-0RzezrUVVqX7rxj95cos4h8jM6wHXmKZs9yZoX4sPjtBU4AtDvza07Zox3gMUi0_LacCNPrHSwA==',True
4263,b'gAAAAABl4lkM1HkW83ffYJnCguy1wwmtHf8QJoY6JdWhSSeoFRTri3xcg_nsb4n_TxY7u_sofmxCUQ8Ilm7uZmHR5d-lbJfPYwTpPCcZp3pSlkcxfn-oAeM=',2018-04-14,shot,toy weapon,b'gAAAAABl4lkMsWZwB1Md3_2mqSQMzYvJk1HG1nH2ahZskRl7F8slh3P8Ubm0KtS9qCQBt1_Q9VIV4Pjsc8sjZtOwCAFvpYwezg==',M,W,Anaheim,CA,True,attack,Not fleeing,True,b'gAAAAABl4lkNt0WSdeIv6XrVHQrDCsKP3g5_S8K7F8JWUT-Ir_Iotx-CqwFhRD2XjPtXyaJAjc_1B2Uy7Kb5ovC-0UxtfLf2Ow==',b'gAAAAABl4lkNFX1D4uZYdv2bfnSBPE6R_-fngV6IAIcAWXgMxFEV9DYzd4-a-OmZDLlrbNEuKGLycQvh2e-O410zQTgpDZo57Q==',True
3616,b'gAAAAABl4lkMa7nEtFlx8OFOoDw_75AZuZIWeG3tTfWxlJmNK8ycyKvabISg5yBpd-y4J9roZzTucEyJt4A1cS-tXW9dTrjCww==',2018-04-15,shot,knife,b'gAAAAABl4lkMr_x8R30ZMsL2IEUx8HwRT2cuOcMZ68cv7O-4jMgbdFAzwhl62DhfU8_o-2WoJPU7HTsvQLRonQ9z94nI6DJFTg==',M,N,Lodge Grass,MT,False,other,Not fleeing,False,b'gAAAAABl4lkN72tpLVb2wa5aiGJQGv7znJL_k3bocASHfM8bq6Q_weEvOxMiGt4Nfi7M2meHcVhX_PIsPdvAc6su_cvUU_xUWQ==',b'gAAAAABl4lkNai7BvGFRY4PhmYbWtihILuTLl-7XU6smekeOOQAFgC28DdieS96uIdweol7JnavIsuoxyGznRBQxPScxASEoyw==',True
3622,b'gAAAAABl4lkMNko6Lb1rewJRUmJHZeK9iOb-dVfNleKoZoyOApIvYDUeu9yGmTfYJEu3EBWsWTw9_2ngeZyTmRnKxwuwC7aELOvT8MnCvb0WtCQkP3U-fms=',2018-04-17,shot,screwdriver,b'gAAAAABl4lkMYwWa7MkNd4rg3ng7bnAoDN0_1GUHSqa9J5cdOr2gTJmaAcuIItyPfcOVed6hloWGU5k4KlM2TliuZPkLZNcWcg==',M,B,Magna,UT,True,attack,Car,False,b'gAAAAABl4lkN_X3D5cvcWv1LOgB-nqZjLnNtxG802bvAyHVqA5McBScZJklgt4C4RZ2FZiv3C0mxirN4_j3BuNA8Mzk65pradw==',b'gAAAAABl4lkNMcaHO3JszUy-iMsbvEOa6Z5rolhkyJRZoZDC8dsh2Qy6Yol8hVmpPAeEJRlZFVcvMmSWezMT6PKSBMYo8Yc17w==',True
3624,b'gAAAAABl4lkMIyQ5TxOrDh9rVdacT199259PnbyMLMOLTYLHZ7tJPS3UHLrgPNSqklb4clmAXutlh74TmIK8MqtMpRroHo_tmw==',2018-04-17,shot,,b'gAAAAABl4lkMIzbroCzjHMlFeN3eqJjhe1kuEfhAFI4MNNAGxBUQMOMYK_2vPiSrPISxVgaKt8CMVETL44oCxdKCt4fohgl0wg==',M,B,Austell,GA,False,attack,Car,False,b'gAAAAABl4lkNsCk8bA7G9c376zgfYyySvxyOz3hRTgtoqHUllq31jSVXRSHn8T8PigovIU8OCHhyJ7jXMtRidcYMofeMoVL2XQ==',b'gAAAAABl4lkN4N0Rq3Bnct83C3Gzll_UoB9JcntS7ZDyXg_2H_PIjbFhMk6ZJD_9hGbCrCmofX8wk-rEwO_eC3yNjURWa6NnCw==',True
3625,b'gAAAAABl4lkMDISfhImcnMeVeaBDmUvOryJBCAj5s61X4MrptO_gNlMK03ex14wtHEmEzunj1baxTVSkq9gViJY9oX0zwwMBCQ==',2018-04-17,shot,vehicle,b'gAAAAABl4lkMwBxTAk_ATJU7pj8OzQ_s7fOAtCUR9Wo3nsqakGuEVwfsxIKSQOlfkco0_gJISaxdByCqm-Hz_4B_nC0fRRbrDQ==',M,W,Tishomingo,OK,False,attack,Car,False,b'gAAAAABl4lkNlgnO9B5Jw4Qzy-SA1S2CBWfH5mdQF9fmQh_aKMBGE8YtGznZAc4eT8lRokE2Q5zzWWXqD9J6He1_6UeAnyJNzw==',b'gAAAAABl4lkNlqZrJ8dXJLBzSatpg2Gp21F_pe-l7XHVB9EiCIgoMDZ4lTPN8UZfLITpJXzI1btSy8pn-ejDNAalW9gFZLbveA==',True
3631,b'gAAAAABl4lkMNKs1Xfbzk_m0rZF-YaR9-dT3bvVAUDZXpgdm3JD98151lrOF1ftdUUH5aZf-kbbMMZ6Gzeb5cTep9gQZt1DR-w==',2018-04-17,shot,,b'gAAAAABl4lkM-KhWPoTqFQ-AZ2RpAnF6Phr7hJ3mVUhVc0t-i4ScA8MicfeN-lfok86WN1PhZQgoGCtrg2UmYyBNw-Og3OldEA==',M,W,Cumberland County,KY,False,attack,Car,False,b'gAAAAABl4lkNeZK0ntmAbvQLT_OK0kaCKTcQ6LG17hl-o1Sfua8SvPrDAQO6DJ4Ujt0IF3vyl3JJMuhWng1P827Mbu9FalHjNQ==',b'gAAAAABl4lkNSl6aBAtY0v5hp6BpSTZL5JniLPOiYER0msU2j2oHR6Icrnc8gclL3xc60x5HJ-7Ht73iN4dK9feLJp_FMFmHfg==',True
3626,b'gAAAAABl4lkMYe3sFwVQIkPwI4ebsOuE0KijnlQ7gwxRsvyy_bOjdL6tg8z-r2bvMg3Ys705IrW3Q4aV4YFFNnQBfpKMVC1t1w==',2018-04-18,shot,knife,b'gAAAAABl4lkMamgQ7rXsq4NYEuke73EplXnWJQaNDwhzSd7EQAtfj8R_RdkEb56kCC-XKYjdqBL2Odj2CFuK4Lnr-aSOex2Vlg==',M,W,Douglasville,GA,False,attack,Not fleeing,True,b'gAAAAABl4lkN-cVTWFxYCY1lU_piJLobASKVRsPElZAgGka3k8HZBuYhYtxiwejDhW-zzSks1vdfAaPvAFo6OvcmajR4G6PkPQ==',b'gAAAAABl4lkNwFGwZFzErhw-PlyhxlN5MYpeg6bESBiG2MpD9nRQ5NLf5igv2TOr-9rZnlh6VrR6flkjEooAFaD13GBSNW76NA==',True
3627,b'gAAAAABl4lkMfJLu3L6zZHLIUJc_04ErCmRBIPt-LlHn5tEY7aV4V5mC39elpK9Fy7TUGpIhiZLRrxUc2AkyncXdUv-lUwQppSHxtrmKD6DOpgyUsXrKo8M=',2018-04-18,shot,gun,b'gAAAAABl4lkMJC7PlAyBTyF5JHcSinNgNyDKBvG44Qr_4zs-WivOnlHcN8vg3KuVK_4UvYOzibd9c1qSQhZi4Sm-Oxdfy-0oKw==',M,W,Greene County,MO,False,attack,Foot,False,b'gAAAAABl4lkN60Jduoua-_f4Zr1rmpDcI0DWNiSwD1b4gtVH_VKPdtaqChFo2-0KQia9u5fg0EpgGkrYGhoA_kTNECQdGUm95Q==',b'gAAAAABl4lkNX5saSxp0kSIk_5M3Ln2ekr8UGfBUDYTaXU90xpUSu3sLmZBziaSZvAuJJisF4ccrOJma606g-zEIBYRI5NCtfg==',True
3628,b'gAAAAABl4lkMZ7z7qLz44lHkcNBbUnffdnyII5xiBcO4rRbk2nIZ60olgcLuuIsZ3EgbGDDn6lM_tbJYv8blmlYdSlOrGIriulbSgX_q6B5D2oJdjJaPPx4=',2018-04-18,shot,gun,b'gAAAAABl4lkM082K1chxB4_ZLziZjDlryxn7tIwrZGLceo37I2PXU0Qzp-rqqwuHTC264r6EnLKSXfyfWxvLtoCqOjqAD8g98w==',M,B,Fort Lauderdale,FL,False,attack,Not fleeing,False,b'gAAAAABl4lkNfQdvPgpoV-2B1DZI3nXF-gTELrN229DTnAtwqU2qBMqX2vsRpXPGnR3jRHin8YXJUjg4VKoNqdI65T9wAc2Ekw==',b'gAAAAABl4lkNweDN0V3NurYw5qNscnmmQ6rmd09Klg7PbAawzSTA-6vhdpYwHVroBj37LCXmOl5oUimqw7fzkjapBml4gA4HPA==',True
3629,b'gAAAAABl4lkM-mP4k3jLrHB3ElgttZ_AdOV0OJ4CKcjQhrr_GYV1U-lMz4Iwu80rD8qk2N9bk_5UoSVARjjWW1ssrdAWMrcDLQMftUnSSge3OBaj-DPxvdg=',2018-04-18,shot,knife,b'gAAAAABl4lkMW_uls1zoJc6CRfZzCg2CUVF4C8xuPmyCuHad8iy496jiBefp4QSG3jFHm7zUANokA6rnIxSGjk-_M5N_2X-clg==',M,N,Sugar House,UT,True,other,Not fleeing,False,b'gAAAAABl4lkNYCzMazHV3RKjRgvJyx6s2dd54Gm4H3QlVbrWlF0sMopIozuLxgCMC4PntmMbnwJmFjhPdSoNGEpIfEbTLube7A==',b'gAAAAABl4lkNyrR7lFsS9fINFDazMJawwEOZ2CDzxMcMT5nhBcaOfoCTLLNWaVCLNzynB4d99T_hDi7ELCGwipiXbTfWf0QFDQ==',True
3630,b'gAAAAABl4lkMWnvE_suYp_Xsg0grtqAGGEdBl-gZqHgJubEyx_687o4QgC90pn5Q4O9nquVA5ps55tW6XbWmQBsS6E65qaY_vw==',2018-04-18,shot,gun,b'gAAAAABl4lkM7_bR_4sIvK57o5Cmk7zHn7TlUkAmfrYTm4MS3eeua4-Y9yZy1be0t1DYE6IWQfrJjMQ3BrGZ9NWpqi_URq5r-Q==',M,B,Pavilion Township,MI,False,attack,Not fleeing,False,b'gAAAAABl4lkNF6kDETxyu1j9po30DQQ1NBiAseFlKWGx0SvgiHzP_a4s_UWgeGX_UdRl-JmBDhpykG1tNL8agvkvwwIA9_1_Dg==',b'gAAAAABl4lkNNTs5grcLtDhowAvG-cWm2tGLKug_R7PgikaRlHP2VBiT--qkyTlea3cuKlwt5vZ-HALh-InP-l6YCPY82Px-lA==',True
3634,b'gAAAAABl4lkMdeoqMd7iLSGTTzDWMZCCARkCiMGltTimWZZAs4eYIGws9b2At91q66_plF_17cs-v5VsASIAyB3c6i_FylvKyyIwGVi8fh8XurVvl12g1E8=',2018-04-20,shot,vehicle,b'gAAAAABl4lkMHfYWs5rSCpFvIBuehTCpyecDivgWzAV9cJeKISzAg2Rx0HjfGZ_mez_7ej90h6E9_Z8AM6NP2u6m5DctvhVbjg==',M,W,Foresthill,CA,True,other,Car,False,b'gAAAAABl4lkNq-JMMVlr8XNlKTIfCP9Rq-LSX7lVU3cLBsr3lJ3NPwDGFwXnaNHOlRQSwHtfYeErNGJVcxigYWO5uoOu47HcIA==',b'gAAAAABl4lkNbQVIjMsnawHXHEnyTWvto3dV92X1TpekkFm2DXamfJvPvG-6AozoYtRHMH-bLt0qzaVoWCQTXfcPeExNNMxoEg==',True
3636,b'gAAAAABl4lkMjqyRXxtbCJaXDhZstSkFpJUUx9M71d8xAZfNXm1w8oKw9OOYMImlGAaT7Zj784jXM3aJ-2DczaQ_A3YBUAZwCA==',2018-04-20,shot,unarmed,b'gAAAAABl4lkMj9FnBJhKTFAJuFvjwJU7KgBNeMU1xrk_ayRv4AjxD1JjmWZ4IebX8QfjDj0Oh16y9kP6fWIYyJHs8psQ2Tv8pg==',M,B,Orlando,FL,False,other,Not fleeing,False,b'gAAAAABl4lkN2kdBewUfLWzNwiIsKiZlUqEjUf415__XPN1wa94dE17yrWbNuDAcLpJGP8f_xasiwBvNccdQFtVsKg9T4nJacA==',b'gAAAAABl4lkNs6DhWDhZWTb3q3IsVPKC1Cz2lubVUEo3GqwxHJ3jLXfrQrlluny9J6lnIOKTlDxXC5QoslcMV8YeTZNJHBQGHw==',True
3638,b'gAAAAABl4lkMgQGpkvbuLOe_Wqk7ORrts5bCyXo8VqI8t9ucy5Ib-K1TmtpgyF7MCXjEJ1BFieJ5s_rrjxv0s7euh3Dw9dIDIFWtM41PiXCQzc1OVmCAYfY=',2018-04-20,shot,gun,b'gAAAAABl4lkMzrrpoN18oxnBxh6QIZNNqsFbFnlqXXn5Ghu4j0RdwJYwcx40Vdc5f-KVz6zdIp6sdrAXWIqf7xE85AAgK0mV1g==',M,W,Mackinaw,IL,False,attack,Not fleeing,False,b'gAAAAABl4lkNkJ7me3aFDWYAXDcUipoZ9PZZQBL_difbJWkIqf2__ngIsBMiOS6qaRuyWM8iBy0xaaQj2hwpsPtBVwG9TUM1OA==',b'gAAAAABl4lkNyILUUdBRQPFHta1GTWmitWumqb25sV7ENqkzBrssfcjuYO_S7hIFd6i4WMUVXOsKwQw7AVdtPnjua6nRIk5Ubw==',True
3632,b'gAAAAABl4lkMrrJL1dxlbpIdDelCcfMu85UzyFVIrXBPx5D9504mmbd8crc1HQDwSgTAWuIxQFKIORHtjpkGyXLczILX5PQ247Ja16YYmLRa_EUY0gT4_OM=',2018-04-21,shot,knife,b'gAAAAABl4lkMr-kg50pwHANeVhiDJruEC5EFrtV-7vo3UJtE_1_ingU_4dmhc0dQeX3V4BWxpIm-d4G55fiNacdysKk1iWtgmQ==',M,W,Boone,IA,False,other,,False,b'gAAAAABl4lkNPYUKn6Az3hcIAmnX-CcMiB-iDMUI4zoqbxyCj9ky_ZiZDp_yHY03gGS5BBDsYRfjJitzPSrBHZeNaQszYYXpJw==',b'gAAAAABl4lkNTIb8sFaFfqKU2lHsicJb4NPp_ZpyFR1JGDRwNyAoYpX4OH7Qi6K4kuNwkmdvpD-yNV6u1x8FueGvGLr4IGdd6g==',True
3633,b'gAAAAABl4lkMXE90cQXlCAlEr95AZ0HFlfX9HTgKjTgmHl2jSLHwVshxkBmbwnmvrtjKxwKVLTFpAV3nrGy4CWt4FesLPLDnNS_IlP5Kkh22vgWerJ3W_Tw=',2018-04-21,shot,gun,b'gAAAAABl4lkMhKVN6us5AgpjGqkcSobRdmyNrCogWJWPR5KT3y5tJYKo6uZTHQTMFdbay5_M2GorCsRrbPlPhSIHGLLMqCPGmA==',M,B,Memphis,TN,False,other,Foot,False,b'gAAAAABl4lkN8HVb-02zQ0PWV2JCfj7TtzoSWAFkPcndgtyaZgtn4MRn1nbimMzyYCCL2Sjg-8WWzh224P9KQ2MFqcjqRiOoeQ==',b'gAAAAABl4lkN-Qhcv5Hhest8m4OpE9SbYeJ3zQHcd238qxGUiswNRID025lqbGWilp0yuJcnx2lixqAHRkZXGuUz668LhDFdbA==',True
3635,b'gAAAAABl4lkMMN9Zi6lYmzzvzOJzl5Ui4lzoSuB_Riqm_JSXyfeBRrBt8iqwEuuOZJTNiCwteAk0fZhXpUOj60e1BM_UNtcwZA==',2018-04-22,shot,gun,b'gAAAAABl4lkM-cchFb_2Ok9EzPC0AkWzbmZVfGJOx6z4zcfWBFK_TY4XRWUM0ncmn96D9nATojpxhNMU7CfGZCV21E51WXwByA==',M,W,West Olive,MI,False,attack,Not fleeing,False,b'gAAAAABl4lkNTa7QhI-efo8OcPZ-ex-7Gq3bL_T1r9koj7oZZqboTEd8KUmfn5ECSvNb5wSptp7LlSwLxpaQ03-2GNfOXooxGA==',b'gAAAAABl4lkNklFVQWf0Vqs7F2qpnU-gU2xohrqDvYp95iRNrelT51Lxb7b9PDPoSaDYglurLhrmpBSf5va3TDPwXEeAtm0dsQ==',True
3639,b'gAAAAABl4lkMVBiasOyRjOQj3QbD4dVjn0swMxTLf3XHqd7Rrxx-XWcVZnXXOinr9z6jqSB6blBOIbL_bNFMKBstx0aeB3VWPDwHFDqhJHJv0AE4Rvz2Nf8=',2018-04-22,shot,gun,b'gAAAAABl4lkM6YzmorZy1etSFXkC1dK9_ry9sK6I6TWZAATBe6dm308_MkHM1E7JFmwhVElSzVKoFSOTMboT-muq7VoRDphI4w==',M,H,Louisville,KY,False,attack,Foot,False,b'gAAAAABl4lkNIuMZI1jYarHP4usowAyr4Pi8DiTerpBvEh0y3YwOwMYWcAj091FHOgyDKchXpcy6QR_pKYyiLiDq4H4zHHWlHA==',b'gAAAAABl4lkNLaLXt__2Kl1YUTdjA45jFULyrkkJbrs7GlQdof8y1ZgHnxlS1IRF7e8yTNIQUA48nfbFAc_wLmweiGNHuqcDCw==',True
3640,b'gAAAAABl4lkMr7E_36MiC6NgfrY4VM9vqQUfT44hcJerZkKcrM4QE_Ibl4Dm_aR-jh0WqUboay5hvmGfSPLjHz611YNJtuct6g==',2018-04-24,shot,gun,b'gAAAAABl4lkM6bmTz1Fc4JMxIjigCZSSarAVcAWHGKNyUG4Lk7Bvjw0-tKXM8lR1XaJxR7YsEjc-RT_fFjthN4GD10z90XO7PA==',M,H,San Antonio,TX,False,other,Foot,False,b'gAAAAABl4lkNlKpN57e39JZX1KVUFZCQvnzJXVm8Uvx0wWlIVTf_ytAJqd1MjGmvGVclQlUTpExnNlpz0HU1O7NY3mdeuw-Irw==',b'gAAAAABl4lkNXLnH2xyYFohTrigrQEr-S1k-sjiqxFOJn09add7t7KazOWkdL2_OO8WOemcE7BWOgc12CVXvFN_6_FthOflAYw==',True
